ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
1073,753,ïüìàÅÅåíàÍòY    ,1,43,2,61,1,0,2,1,42,1,4,3,8,7,3,4,8,3,4,5,3,4,3,3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,3,3,2,1,3,1,2,5,3,5,2,3,3,5,5,2,1,3,4,3,4,3,1,5,1,2,5,5,3,2,2,0,10,30,10,10,10,80,80,90,70,50,50,50,10,2
1074,1064,înåSÅÅå´àÍ      ,1,43,2,NA,1,0,11,1,45,4,4,3,1,5,1,3,14,1,4,3,2,2,3,3,3,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,5,4,1,1,1,1,5,1,1,1,1,1,1,5,3,2,4,5,5,5,1,4,4,5,2,1,1,1,4,1,2,1,5,5,10,0,10,40,20,30,0,0,0,0,0,35,50,25,1
1075,754,ç‚ñ{ÅÅìNéu      ,1,43,3,61,3,2,1,1,58,1,2,3,5,13,5,13,6,1,5,NA,4,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,2,1,1,3,5,1,1,1,3,4,3,1,1,3,2,3,3,4,1,3,5,1,2,1,1,4,4,4,1,1,4,25,100,50,25,25,50,0,25,0,0,50,25,50,25,4
1076,755,å„ì°ÅÅâpóF      ,1,43,3,61,1,0,2,1,42,3,4,3,5,7,5,2,3,1,3,4,3,4,3,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,5,5,5,1,5,2,4,3,3,5,1,3,3,3,5,1,1,3,5,3,3,1,1,5,1,4,3,3,4,2,5,0,30,50,30,30,30,90,90,90,90,90,60,70,30,5
1077,1065,èºà‰ÅÅâhé°      ,1,43,3,NA,1,0,11,1,43,4,4,1,3,2,1,3,14,1,2,3,2,3,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,3,1,1,1,1,5,1,1,1,1,1,1,3,3,5,3,5,3,2,1,3,3,5,3,1,1,1,3,5,1,1,5,3,30,10,50,50,10,50,0,0,0,0,50,50,75,30,1
1078,756,éOâYÅÅàÍêÖ      ,1,43,3,NA,1,0,12,1,54,4,3,14,12,5,5,15,1,5,3,4,2,2,NA,NA,NA,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,3,3,2,1,4,3,2,4,3,4,2,2,3,2,5,1,2,4,4,3,5,4,5,3,5,1,3,1,1,45,50,70,0,20,20,0,0,0,0,10,50,100,0,3
1079,757,âÄìcÅÅîéîV      ,1,43,4,61,3,7,1,1,66,1,2,3,8,7,3,5,8,1,3,2,4,NA,1,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,2,3,3,3,3,1,3,2,3,3,3,4,3,2,1,2,3,2,3,3,3,3,4,3,2,2,2,2,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,758,èºâiÅÅê^àÍ      ,1,43,4,61,1,0,6,1,50,4,3,3,13,2,13,5,6,3,NA,NA,3,1,3,3,1,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,2,3,1,1,3,1,3,1,2,3,3,4,3,2,1,1,4,4,3,4,3,2,3,2,3,1,2,4,3,2,1,2,4,10,20,30,10,20,40,70,70,60,70,70,60,50,50,3
1081,1066,âÕñÏÅÅàÍòY      ,1,43,4,NA,1,0,11,1,49,4,4,1,3,6,6,1,3,1,5,NA,3,3,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,3,1,1,1,1,3,1,3,1,1,1,3,4,3,4,4,5,5,1,1,3,3,2,3,2,2,3,4,4,2,1,5,5,25,20,25,25,50,25,0,15,0,0,49,80,70,45,1
1082,759,ã‡éqÅÅã±îV      ,1,43,5,61,3,3,1,1,47,1,2,3,12,5,5,15,3,1,2,3,4,3,1,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,2,1,2,1,2,1,2,1,3,2,2,5,2,1,1,1,2,3,5,2,2,3,5,3,4,1,1,2,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1083,760,íÜìáÅÅó≤óò      ,1,43,5,61,1,0,5,1,65,3,4,9,4,5,13,2,5,1,4,5,3,1,NA,NA,4,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,2,1,5,5,1,5,1,5,5,5,5,1,1,1,5,5,1,1,4,5,5,1,1,1,1,5,2,2,1,4,1,2,0,25,50,0,0,50,100,100,90,100,75,75,75,75,2
1084,1067,ìÏÅÅê≠çG        ,1,43,5,NA,1,0,11,1,39,4,3,3,1,9,15,3,1,3,1,5,2,3,3,3,3,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,3,1,1,1,1,3,1,1,1,1,2,2,4,3,3,4,5,5,1,1,3,5,2,3,2,2,2,3,1,2,1,5,4,0,0,25,50,50,75,0,0,0,0,25,75,75,50,1
1085,1129,í∑óFÅÅê¥ïy      ,1,43,5,NA,1,0,11,1,NA,4,4,5,6,12,5,6,12,4,1,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,NA,NA,1,NA,NA,1,5,5,5,NA,5,5,5,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,1,1,5,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1086,761,åäå©ÅÅózàÍ      ,1,44,1,61,1,0,1,1,39,4,3,15,3,13,15,3,6,1,5,NA,4,3,1,3,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,3,1,5,3,1,1,3,5,5,1,1,1,1,3,5,5,1,3,5,1,2,1,1,5,5,5,1,1,1,50,50,60,50,70,75,20,60,20,20,60,60,100,20,2
1087,762,ãgó«ÅÅèBéi      ,1,44,1,61,3,2,2,1,50,1,4,15,15,15,15,13,4,5,1,3,3,4,3,3,2,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,1,1,1,2,1,1,3,1,4,2,1,3,3,4,4,4,4,3,1,3,3,4,3,5,3,1,5,1,3,4,3,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1088,763,éRâ∫ÅÅä@        ,1,44,1,61,1,0,4,1,32,4,4,9,7,8,9,7,8,1,2,3,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,5,3,5,5,1,5,2,5,5,5,5,1,1,3,3,5,1,1,2,5,5,1,3,1,5,3,3,5,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
1089,1068,çÇî®ÅÅÉ^Éàéq    ,1,44,1,NA,1,0,11,2,56,4,3,3,14,1,3,9,6,1,3,4,3,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,3,3,2,1,1,1,3,1,1,1,1,2,1,3,2,3,3,5,5,2,1,3,3,4,4,2,2,2,3,1,1,1,2,3,40,25,30,30,50,50,20,25,10,10,50,50,50,50,1
1090,764,âqì°ÅÅê™émòY    ,1,44,2,61,3,8,1,1,67,3,2,3,5,2,13,5,12,5,3,2,4,3,1,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,1,3,3,1,1,2,2,1,3,1,1,3,3,1,1,1,1,1,3,3,2,3,5,2,3,1,1,1,1,2,1,1,1,90,90,90,90,90,90,80,70,70,70,70,80,90,70,3
1091,765,èdñÏÅÅà¿ê≥      ,1,44,2,61,3,2,5,1,67,1,4,12,14,5,13,12,5,1,2,5,3,2,3,3,4,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,3,5,5,5,5,2,1,3,3,5,3,2,3,5,4,1,2,1,5,4,3,4,4,4,2,3,0,0,50,0,0,0,75,75,75,75,25,0,0,0,3
1092,1069,âiâ™ÅÅâxéq      ,1,44,2,NA,1,0,11,2,57,4,3,1,3,6,6,9,3,3,4,1,2,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,2,1,1,1,1,5,1,1,1,1,1,1,5,2,5,3,5,3,3,1,3,5,3,3,1,3,2,4,2,1,1,2,1,50,0,25,50,25,25,0,25,0,0,25,25,25,25,1
1093,766,ä‚âÆÅÅãB        ,1,44,3,61,3,4,1,1,51,3,2,3,9,5,1,3,6,1,3,5,4,NA,1,3,NA,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,2,1,3,1,4,1,5,2,4,2,2,5,3,3,1,3,1,3,5,2,4,3,5,2,4,1,4,3,4,2,2,3,4,90,50,90,10,10,40,50,80,40,0,60,0,20,20,3
1094,767,â°åıÅÅçéïF      ,1,44,3,61,3,5,2,1,65,1,3,3,5,9,1,6,5,1,3,2,3,4,NA,3,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,3,5,3,1,3,3,2,5,4,4,1,2,2,3,4,1,1,2,4,4,4,2,1,5,2,3,4,4,4,3,5,0,25,25,25,25,25,100,100,100,100,75,50,50,25,3
1095,1070,óòåıÅÅìNñÁ      ,1,44,3,NA,1,0,11,1,56,4,3,1,3,14,1,3,14,1,2,3,2,3,3,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,5,3,1,1,1,1,5,1,1,1,1,1,1,4,4,2,3,5,5,3,1,3,5,5,4,2,1,4,3,1,1,1,5,4,25,0,0,10,20,0,0,0,0,0,20,20,10,0,1
1096,769,înèÍÅÅómåı      ,1,45,1,61,1,0,4,1,39,4,4,9,14,5,9,14,5,3,5,1,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,4,5,1,1,3,5,4,2,2,2,5,3,3,5,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25,25,3
1097,768,è„êôÅÅåıçO      ,1,45,1,NA,1,0,12,1,66,4,2,3,9,12,13,5,12,1,3,4,4,NA,1,3,NA,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,5,1,1,2,2,2,1,2,1,4,5,2,1,1,1,2,4,4,4,2,3,4,2,3,2,1,2,2,1,1,1,5,50,75,50,0,0,75,0,0,0,0,0,50,75,50,3
1098,1071,íﬂä€ÅÅêÁâƒ      ,1,45,1,NA,1,0,11,2,44,4,4,1,NA,3,1,6,14,3,4,1,2,3,3,3,3,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,4,3,1,1,1,2,1,1,2,1,1,1,3,1,2,3,5,5,2,2,2,5,4,2,5,1,1,2,1,5,2,5,4,25,5,60,38,30,38,0,0,0,0,25,65,78,37,1
1099,770,êÏë∫ÅÅèGéOòY    ,1,45,1,NA,1,0,12,1,59,1,3,4,8,5,5,11,13,1,5,4,2,1,2,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,4,2,3,2,1,4,1,2,4,2,5,2,2,2,2,3,2,2,4,3,3,4,2,1,1,2,2,4,4,3,2,2,25,50,25,25,25,50,75,75,75,75,25,50,25,25,2
1100,1091,íÜéRÅÅê¨ïj      ,1,45,1,NA,3,6,12,1,66,4,2,1,5,6,3,5,13,3,5,2,4,NA,1,3,3,3,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,3,1,1,1,1,2,4,1,1,1,1,3,5,5,3,2,3,5,2,2,1,1,3,2,1,1,1,3,100,100,50,70,80,80,0,0,0,0,25,0,100,80,3
1101,771,ç]ì°ÅÅëÒ        ,1,45,2,61,3,2,1,1,48,1,2,3,5,8,5,3,8,1,3,5,4,3,1,3,3,2,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,5,1,3,2,1,1,1,2,2,1,1,2,3,3,1,1,1,3,2,3,3,2,2,5,2,1,1,2,2,2,2,1,2,2,86,75,70,50,50,85,30,40,30,10,70,70,65,80,3
1102,772,ìπãxÅÅêΩàÍòY    ,1,45,2,61,1,0,2,1,55,3,3,4,8,7,2,4,1,1,3,NA,2,4,2,2,1,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,3,1,4,NA,1,2,3,5,1,1,5,3,3,4,4,3,1,1,2,3,3,4,2,2,2,2,2,4,3,4,2,5,25,25,25,25,25,50,50,75,50,50,25,50,50,50,2
1103,1072,ìàçËÅÅã`òa      ,1,45,2,NA,1,0,11,1,54,4,3,15,3,14,3,14,6,3,4,2,2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,1,1,1,2,1,1,1,2,3,2,3,3,5,3,1,1,1,4,3,3,4,1,3,2,3,4,1,4,4,45,0,55,55,55,55,0,10,0,0,10,60,50,50,1
1104,773,ëÂå¥ÅÅéÁêl      ,1,45,2,NA,1,0,12,1,57,4,3,15,3,4,15,3,4,1,5,NA,2,2,NA,3,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,2,1,4,2,3,2,3,3,2,2,3,3,3,3,2,2,3,4,4,3,4,3,2,3,2,2,3,2,4,60,60,60,50,40,70,40,50,40,40,40,50,60,55,4
1105,774,å√êÏÅÅíıãv      ,1,45,3,61,3,2,1,1,43,1,2,3,9,8,3,11,5,1,3,5,4,2,1,3,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,5,2,2,2,1,3,5,2,1,1,2,3,3,5,5,4,3,5,1,2,2,2,1,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1106,775,èºë∫ÅÅèGóò      ,1,45,3,61,1,0,5,1,52,4,4,9,3,8,14,3,9,1,2,3,3,2,3,2,4,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3,3,5,5,1,5,3,5,5,5,5,1,2,3,3,5,1,3,3,5,5,1,1,1,5,3,1,5,5,4,1,3,0,0,0,0,0,0,65,65,65,65,60,10,10,10,3
1107,1073,èºå¥ÅÅêTé°      ,1,45,3,NA,1,0,11,1,49,4,3,12,1,3,14,6,3,3,4,1,2,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,5,3,1,1,1,2,1,1,1,1,1,1,4,3,3,2,5,5,2,1,2,3,5,3,4,1,3,4,2,5,1,5,4,20,0,50,50,50,50,0,0,0,10,10,60,50,60,3
1108,776,ï€â™ÅÅãªé°      ,0,46,1,61,3,11,1,1,69,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,777,êÏì‡ÅÅîééj      ,1,46,1,61,3,4,2,1,47,1,2,15,4,8,15,4,8,NA,NA,3,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,1,5,3,5,3,1,5,2,5,5,5,5,2,5,2,5,5,1,1,4,5,5,5,3,1,5,5,3,5,5,3,3,3,25,25,75,25,25,25,100,50,100,75,50,25,25,25,2
1110,778,éRå˚ÅÅçLâÑ      ,1,46,1,61,1,0,4,1,33,4,4,9,8,3,9,8,5,1,2,5,3,3,3,4,2,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,5,5,5,5,5,1,3,3,5,5,5,1,2,5,5,1,2,5,5,4,3,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1111,1074,êÏìcÅÅèÉàÍ      ,1,46,1,NA,1,0,11,1,42,4,4,15,3,14,15,6,3,3,4,1,2,3,3,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,1,1,3,1,1,1,1,1,1,4,3,3,3,5,5,3,1,3,3,3,3,3,1,2,4,1,1,1,5,5,60,0,0,60,60,40,0,0,0,0,50,70,60,0,1
1112,1103,éRâ∫ÅÅèÉàÍ      ,0,46,1,NA,1,0,12,1,54,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,779,ìøìcÅÅãB        ,1,46,2,61,3,1,1,1,37,1,3,3,7,8,8,3,5,1,5,2,4,2,2,NA,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,3,3,1,3,1,3,3,1,3,1,1,1,1,3,1,4,3,2,2,4,2,5,1,1,2,3,4,1,3,4,70,90,70,75,50,90,0,30,0,50,50,30,80,80,1
1114,780,ë≈âzÅÅñæéi      ,1,46,2,61,1,0,2,1,50,3,4,12,5,3,12,5,13,1,3,4,NA,4,NA,NA,NA,NA,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,3,3,3,4,2,3,3,3,3,3,4,3,2,2,3,3,3,2,2,4,3,3,3,2,2,2,2,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1115,1075,ê_ë∫ÅÅÇ›Ç”éq    ,1,46,2,NA,1,0,11,2,64,4,4,3,1,14,6,11,14,1,4,2,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,4,5,5,1,1,1,5,1,2,1,1,1,4,2,1,1,1,4,50,0,0,75,50,75,0,25,25,50,50,75,75,100,1
1116,781,ã{òHÅÅòañæ      ,1,46,3,61,3,6,1,1,68,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1,3,1,1,1,2,1,2,1,1,3,1,2,2,2,2,3,5,2,3,3,4,3,4,2,4,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,782,èºâ∫ÅÅíâóm      ,1,46,3,61,2,4,6,1,69,1,4,7,2,8,5,3,7,1,5,2,3,1,3,3,1,4,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,5,1,5,1,1,5,1,5,1,1,1,1,5,1,5,1,5,5,5,1,1,1,1,3,5,1,5,3,5,50,50,75,0,0,25,50,75,75,50,50,50,75,50,4
1118,1076,éõîóÅÅçDî¸      ,1,46,3,NA,1,0,11,1,57,4,4,14,1,3,5,NA,NA,4,3,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,1,1,1,5,1,3,1,1,1,1,3,3,4,4,5,5,5,1,1,4,3,4,1,1,2,5,1,3,1,4,5,50,0,40,40,40,40,0,0,0,0,40,50,50,40,3
1119,783,è¨ó¢ÅÅë◊çO      ,1,46,4,61,3,1,1,1,50,1,2,3,8,5,5,3,9,1,5,3,4,2,1,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,2,2,2,1,1,1,1,1,2,1,1,5,3,1,1,1,3,3,3,3,2,3,3,3,5,2,2,3,3,1,1,2,3,60,60,65,50,50,65,0,30,0,0,50,0,60,30,1
1120,784,äFãgÅÅàÓê∂      ,1,46,4,61,1,0,2,1,58,3,3,3,9,8,9,7,13,3,1,4,3,4,3,2,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,1,5,3,4,4,1,4,3,4,5,3,5,2,3,2,3,5,1,1,3,4,4,2,2,1,5,3,2,5,1,4,1,5,0,0,0,0,0,0,100,100,100,100,100,25,50,50,2
1121,1077,îÛå˚ÅÅêMîé      ,1,46,4,NA,1,0,11,1,48,4,3,15,14,3,15,14,3,3,4,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4,3,1,1,1,2,1,1,2,2,1,2,5,3,4,4,5,4,2,1,3,4,3,4,2,1,3,3,2,4,1,5,4,50,25,75,50,50,50,20,20,20,20,50,75,75,50,1
1122,785,êXéRÅÅóT        ,1,46,5,61,3,2,1,1,63,1,2,5,3,15,5,15,13,1,3,5,4,3,1,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,1,3,2,2,3,4,4,2,2,1,1,1,4,5,4,2,3,5,1,2,1,2,2,1,1,1,3,5,100,100,100,50,50,50,50,50,50,50,50,50,50,50,3
1123,786,ñ‘âÆÅÅêMâÓ      ,1,46,5,61,1,0,2,1,51,3,4,15,5,9,4,3,5,NA,NA,NA,3,4,3,3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,5,3,5,4,1,5,1,3,5,3,5,1,1,2,3,5,1,3,4,5,5,3,2,1,5,3,2,5,5,3,1,5,0,0,50,0,0,0,100,100,100,100,100,100,0,0,2
1124,1078,çÇìcÅÅç_ñæ      ,1,46,5,NA,1,0,11,1,36,4,NA,1,3,12,1,3,12,1,4,5,2,2,3,3,3,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,3,4,1,1,1,1,1,1,2,2,1,2,2,5,4,2,4,5,5,2,1,5,5,2,2,2,2,3,3,2,4,1,5,4,40,40,40,40,40,50,25,50,25,50,50,50,70,60,5
1125,787,çëèÍÅÅçKîVèï    ,1,47,1,61,1,0,1,1,35,4,2,3,9,15,13,1,3,1,5,2,4,2,1,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,1,2,2,3,2,2,4,3,2,2,2,3,2,4,3,3,3,4,3,3,2,2,2,2,3,1,2,4,90,90,80,90,75,100,40,75,20,20,50,75,80,60,3
1126,789,â∫ínÅÅä≤òY      ,1,47,1,61,3,3,6,1,47,1,3,3,9,15,15,1,12,1,5,2,3,1,3,3,1,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,3,1,2,3,1,3,1,4,3,3,5,1,2,1,1,5,1,3,3,3,3,3,2,2,3,3,3,4,2,3,1,5,50,50,70,50,50,50,70,70,70,70,70,80,70,60,2
1127,788,äOä‘ÅÅãvéq      ,1,47,1,NA,1,0,4,2,70,4,4,9,8,7,8,9,7,NA,NA,NA,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,2,2,5,5,5,1,2,2,4,5,1,1,3,5,5,1,2,1,5,2,3,5,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1128,1079,ïΩó«ÅÅê¨ãP      ,1,47,1,NA,1,0,11,1,40,4,4,3,1,4,8,6,4,3,5,1,2,3,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4,5,1,1,1,1,3,1,1,1,1,1,1,3,3,4,2,5,3,2,1,2,4,3,4,2,1,3,4,3,4,1,4,5,50,10,80,80,50,70,10,20,0,30,50,80,80,50,1
1129,790,à¿éüïxÅÅèC      ,1,47,2,61,3,1,1,1,52,4,2,3,7,15,15,15,1,1,5,3,4,3,1,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,3,1,3,1,3,1,1,4,2,2,1,2,4,3,5,3,3,3,4,2,2,2,3,2,4,2,1,2,2,60,60,80,70,70,70,30,30,0,20,50,20,30,10,3
1130,791,è∆âÆÅÅä∞ìø      ,1,47,2,61,3,2,5,1,63,1,3,9,8,7,15,14,1,1,3,4,3,2,3,3,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,2,1,3,4,5,5,1,5,3,5,5,5,5,1,2,3,4,5,1,1,3,5,5,1,1,1,5,5,1,5,5,4,1,1,0,10,10,10,0,5,60,60,40,60,25,20,0,0,3
1131,1080,ïxêÏÅÅè∏        ,1,47,2,NA,1,0,11,1,65,4,2,14,3,6,14,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,5,3,NA,1,1,1,3,1,1,1,1,1,NA,3,3,NA,1,5,3,NA,1,3,5,3,3,3,3,3,3,2,1,1,5,5,25,0,25,25,25,25,0,0,0,0,25,0,25,25,5
1132,792,â√êîÅÅímå´      ,1,47,3,61,3,4,1,1,67,4,2,3,1,2,15,5,3,1,5,3,4,3,1,3,3,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4,5,1,1,3,1,2,1,3,1,1,1,1,3,3,2,1,1,3,1,5,3,1,3,3,3,5,5,1,3,3,3,1,2,3,100,100,20,0,20,80,0,0,0,0,0,0,20,20,5
1133,793,ã èÈÅÅÉfÉjÅ[    ,1,47,3,61,1,0,2,1,49,1,3,12,3,8,12,13,7,1,3,5,3,4,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,2,3,3,3,3,1,3,1,3,4,2,5,2,1,1,3,3,1,2,4,3,1,3,2,1,2,1,2,4,3,4,1,2,10,15,15,15,15,15,100,100,100,100,100,50,50,10,2
