ID,NAME,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,Q5_21,Q5_22,Q5_23,Q5_24,Q5_25,Q5_26,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q10_18,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q13,Q14,Q15
"1,132",桜内＝文城,1,38,4,0,60,1,0,5,1,47,2,6,7,2,1,4,5,2,6,1,3,2,2,2,3,2,3,4,3,3,3,1,3,3,2,1,1,2,1,1,1,1,2,3,4,3,2,3,2,5,5,3,2,3,3,2,1,1,1,3,1,2,2,4,2,3,2,3,4,4,8,1,99,3,3,0,4,1,8,4,4,8,9,4,1,5,5,3,2,2,2,5,20,30,20,20,30,0,10,100,10,30,10,100,100,10,30,20,0,30,1,5,1,3,66,2,2,5,3,2,1,1,5,2,7,自爆
"1,133",大石＝宗,1,39,1,0,60,1,0,1,1,32,0,3,4,1,4,2,1,3,11,10,4,2,3,2,3,2,3,2,2,2,3,3,2,3,2,2,1,3,1,3,2,3,3,3,1,1,2,2,4,3,5,2,1,2,2,1,3,3,5,4,3,1,3,3,3,2,2,3,5,4,8,6,9,5,5,0,6,0,9,6,6,5,10,3,3,6,6,5,1,2,2,1,85,50,60,60,40,50,30,49,50,60,60,0,40,50,30,30,70,40,4,5,3,0,66,3,1,3,3,5,5,3,2,1,3,日本再生出直し
"1,134",春名＝直章,1,39,1,0,60,2,2,6,1,53,0,7,6,15,3,2,5,12,4,15,3,3,3,3,4,3,2,3,3,3,3,3,3,2,3,5,5,5,5,3,5,5,1,3,5,5,5,5,5,5,1,3,5,5,3,3,5,5,5,3,5,5,5,1,3,5,1,5,3,1,3,8,9,7,8,3,9,5,10,8,7,8,10,9,5,99,6,9,3,3,3,3,0,0,0,0,100,0,50,0,0,0,0,0,0,50,50,0,0,0,5,5,3,1,66,1,1,3,3,2,2,2,5,1,10,政治を国民の手にとりもどす
"1,135",福井＝照,1,39,1,0,66,3,4,2,1,59,1,15,14,1,5,1,3,14,13,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,1,3,1,3,1,1,3,2,3,3,2,2,5,5,1,1,1,2,5,3,5,2,5,2,3,3,2,2,3,3,4,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,4,4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,0,1,3,3,2,2,3,2,4,4,4,1,2,日本再生の
"1,136",藤村＝慎也,1,39,1,0,60,1,0,5,1,35,0,15,13,11,4,2,5,3,15,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,2,2,4,2,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,2,2,2,4,2,3,2,4,3,5,3,4,3,3,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,0,4,0,66,2,2,4,3,2,5,5,5,0,0,関ヶ原
"1,137",岡田＝芳秀,1,39,2,0,66,1,0,6,1,54,0,2,4,15,1,2,3,2,4,15,99,99,99,99,4,99,99,99,99,99,99,99,99,99,99,5,5,5,5,3,5,5,1,3,5,5,5,5,99,5,1,3,5,5,3,3,5,5,5,3,5,5,5,1,3,5,1,5,3,1,0,9,9,99,99,0,99,99,10,99,99,99,99,99,99,99,99,99,3,3,3,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,99,5,0,99,66,1,1,99,99,99,99,99,99,1,999, 
"1,138",中谷＝元,1,39,2,0,66,3,7,2,1,55,1,7,3,1,3,2,4,1,4,12,2,4,3,1,3,2,3,2,3,3,3,1,2,2,2,1,1,1,1,5,1,1,1,4,1,1,2,4,2,5,3,4,1,2,3,2,3,3,5,1,5,1,3,3,3,1,3,3,5,5,5,5,5,5,5,0,5,0,8,5,5,8,10,5,3,5,5,1,1,1,5,1,50,75,25,75,50,25,0,50,50,50,0,50,75,50,50,50,25,75,4,3,2,5,3,1,1,3,2,3,2,2,3,1,7,政変願望
"1,139",橋元＝陽一,1,39,3,0,66,1,0,6,1,62,0,2,15,12,3,5,1,5,4,15,3,3,3,3,4,3,2,3,3,3,3,3,3,2,3,5,5,5,5,5,5,5,2,2,5,5,2,5,5,4,1,5,5,5,3,5,5,5,5,4,5,5,5,1,2,5,1,5,4,3,1,9,10,8,8,0,9,3,10,9,8,8,10,5,4,8,5,7,4,4,4,2,0,0,0,0,100,0,50,0,0,0,0,0,0,50,60,0,0,0,0,3,3,0,66,2,2,3,3,4,4,2,5,2,3,国民主権をとり戻す
"1,140",山本＝有二,1,39,3,0,66,3,7,2,1,60,1,7,5,13,1,5,3,13,2,6,2,4,3,1,3,2,3,2,3,3,3,2,3,3,2,1,1,3,1,3,1,3,2,2,1,2,4,4,2,1,5,3,2,1,2,2,5,3,4,3,4,1,2,3,2,2,4,3,4,2,7,4,5,4,4,0,4,0,2,4,4,6,8,2,0,4,4,5,1,3,3,3,75,100,25,85,0,80,0,50,40,30,20,80,85,35,0,50,0,100,2,5,2,3,3,2,2,3,3,3,3,2,3,1,9,日本をとり戻す
"1,141",竹内＝今日生,1,40,1,0,61,1,0,7,1,38,0,2,10,15,2,3,1,2,10,15,3,3,3,3,3,4,3,1,99,99,2,99,3,3,3,1,1,3,3,3,1,1,5,1,5,5,3,1,2,3,3,3,3,5,3,2,1,1,1,3,1,1,2,5,3,3,1,4,2,2,7,99,9,99,3,0,7,99,7,99,99,99,99,99,99,99,6,6,1,4,3,3,0,50,50,50,50,100,20,90,20,20,70,90,50,20,20,20,0,50,1,4,2,3,66,1,1,3,2,3,2,1,3,1,4,ビッグバン
"1,142",比江嶋＝俊和,1,40,1,0,66,1,0,6,1,65,0,15,16,6,1,3,5,6,15,13,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,7,10,8,9,10,10,9,9,9,6,8,3,3,3,3,0,0,0,0,100,0,30,0,0,0,0,0,0,50,50,0,0,0,3,5,2,0,66,2,1,3,3,2,3,3,3,1,0,自民型政治との決別
"1,143",松本＝龍,1,40,1,0,61,3,7,1,1,61,0,7,13,10,1,2,5,13,9,10,4,2,99,2,99,99,99,99,2,99,99,99,99,99,99,2,4,4,3,4,4,4,3,3,2,3,3,2,3,3,2,3,3,4,2,2,2,3,3,3,2,4,3,3,2,3,1,4,4,3,5,5,8,7,6,2,6,2,10,5,6,4,10,4,3,6,6,7,2,2,3,3,80,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,2,2,0,1,3,2,2,3,3,3,3,3,4,1,5,前に進むか、後ろへ戻るのか
"1,144",井上＝貴博,1,40,1,0,61,1,0,2,1,50,1,1,13,8,3,1,5,8,13,3,3,4,2,1,3,2,3,2,2,2,99,2,2,2,2,1,1,3,1,3,2,4,3,2,3,3,3,4,2,3,4,3,1,3,2,3,2,2,2,2,3,2,3,2,2,2,3,3,4,4,7,2,5,4,5,1,3,2,5,5,5,99,3,4,4,3,6,5,2,2,2,2,30,90,50,80,0,50,10,70,10,10,999,70,60,10,999,30,10,70,0,0,0,0,66,2,2,3,2,5,2,2,3,1,6,地方分権
"1,145",犬丸＝勝子,1,40,1,0,66,1,0,14,2,57,0,12,1,7,1,5,3,9,5,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,1,1,5,1,2,3,4,4,5,5,3,5,3,3,2,3,5,5,5,5,5,3,5,4,1,2,1,3,2,5,5,2,5,0,5,5,3,1,7,0,10,7,99,99,10,99,0,99,5,5,5,5,5,5,50,50,50,50,50,50,50,50,50,50,999,50,50,50,999,50,50,50,5,0,3,0,66,2,1,1,1,5,99,3,5,1,0,仲間うちでの約束実行
"1,146",稲富＝修二,1,40,2,0,61,3,1,1,1,42,0,16,16,1,99,99,5,16,16,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,3,1,3,4,3,3,3,2,3,2,3,3,3,4,2,2,3,3,3,3,3,3,5,5,3,3,3,3,3,1,4,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,5,99,4,2,3,1,1,3,3,4,4,4,4,1,8, 
"1,147",倉元＝達朗,1,40,2,0,66,1,0,6,1,45,0,15,6,7,1,3,5,15,7,12,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,2,2,2,2,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,0,4,3,1,66,2,1,3,3,2,3,3,4,0,0,もうだまされないぞ
"1,148",鬼木＝誠,1,40,2,0,61,1,0,2,1,40,1,1,3,6,1,3,2,12,1,2,3,4,3,2,3,3,3,2,2,2,3,2,2,3,2,1,1,2,2,3,1,2,2,1,3,3,5,5,2,1,5,3,1,1,1,2,5,3,3,1,4,1,1,1,4,1,3,2,3,3,8,3,7,6,4,0,5,2,7,7,8,5,9,6,0,6,4,3,1,4,5,4,60,90,10,80,10,20,0,70,50,50,10,80,80,40,0,30,0,90,2,3,2,1,66,1,1,1,2,2,5,4,4,1,2,抜き打ち解散
"1,149",小谷＝学,1,40,2,0,61,1,0,3,1,39,0,15,5,1,5,1,4,1,2,14,3,3,4,3,3,2,99,3,2,2,1,3,2,1,2,3,4,3,3,4,5,3,2,2,5,5,3,5,3,4,4,3,2,5,4,3,2,2,2,3,4,4,3,2,3,2,1,2,2,2,99,8,8,5,7,7,6,99,7,6,5,6,10,8,5,6,6,7,3,2,3,3,25,40,75,30,30,40,40,30,50,60,60,20,20,30,50,50,40,35,5,4,3,3,66,2,1,2,2,2,3,2,4,2,3,男性対女性の戦い
"1,150",頭山＝晋太郎,1,40,2,0,61,1,0,5,1,35,0,2,1,12,3,1,4,1,12,13,3,2,3,2,3,2,3,4,3,3,3,99,3,3,2,1,1,2,1,2,1,4,4,2,2,2,2,2,2,4,5,4,1,1,1,2,2,2,1,1,1,2,2,2,2,4,1,5,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,3,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,99,0,99,0,66,2,2,4,2,2,3,3,3,1,999,第三極
"1,151",川原＝康裕,1,40,3,0,66,1,0,6,1,31,0,15,6,7,1,3,5,15,6,7,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,99,4,0,0,66,2,1,3,3,2,3,3,4,1,4,政党そのものが問われる
"1,152",古賀＝篤,1,40,3,0,61,1,0,2,1,40,1,16,6,5,5,1,3,2,11,99,99,4,99,1,3,99,3,99,99,3,3,99,99,99,99,1,1,3,1,2,1,4,3,2,2,3,3,5,2,4,5,3,1,3,2,2,3,1,5,2,4,3,3,3,3,2,3,4,3,2,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,4,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,5,4,3,0,66,1,1,3,3,4,4,2,5,1,4, 
"1,153",寺島＝浩幸,1,40,3,0,61,1,0,7,1,51,0,16,10,15,99,99,99,11,10,15,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,1,1,1,1,3,1,4,5,1,5,3,1,1,1,3,5,1,2,3,4,1,1,1,1,5,1,2,2,5,3,99,1,5,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,2,30,60,50,50,30,100,50,70,40,40,60,60,50,40,70,70,20,60,3,4,4,1,66,1,1,1,1,1,5,3,5,1,3,政界再編
"1,154",藤田＝一枝,1,40,3,0,61,3,2,1,2,63,0,15,6,5,1,5,4,6,5,11,4,3,2,2,3,3,2,3,2,2,3,3,2,2,2,5,5,5,2,3,5,5,3,3,1,3,3,3,3,4,2,3,3,4,3,2,3,3,5,4,3,4,4,3,2,5,1,3,5,3,4,5,8,5,5,1,7,4,8,6,6,6,9,6,4,6,5,6,1,2,3,2,65,0,20,50,30,30,40,20,50,50,10,0,10,50,50,50,50,30,5,4,0,3,3,2,1,99,3,4,4,3,3,1,6,明日への責任
"1,155",河野＝正美,1,40,4,0,61,1,0,5,1,51,2,6,2,5,4,1,5,6,7,5,3,2,2,2,3,2,3,1,2,2,2,4,2,2,2,1,1,3,2,3,2,4,2,1,2,2,3,4,2,3,5,4,1,1,1,1,4,2,2,3,3,2,3,2,2,3,3,3,2,3,99,3,99,99,99,1,99,1,5,6,6,5,6,5,4,3,7,3,2,4,4,4,50,80,40,50,30,50,20,60,50,50,50,100,100,50,30,50,20,80,4,4,0,3,66,2,2,3,3,3,3,2,3,2,6,日本復活のための
"1,156",古賀＝敬章,1,40,4,0,61,3,2,3,1,59,0,2,15,4,1,2,5,14,13,2,3,3,4,3,3,2,2,3,3,1,1,1,2,1,2,3,3,4,1,2,3,3,4,1,5,5,2,5,1,3,4,5,2,4,2,2,4,2,2,2,4,4,5,4,3,2,1,4,1,4,5,9,10,5,9,0,99,3,10,6,5,6,5,7,5,7,5,7,2,3,4,2,0,0,100,25,10,50,50,0,50,90,90,0,25,25,75,50,50,25,4,5,0,2,3,2,2,2,2,3,3,4,3,1,6,国民の生活を守る
"1,157",新留＝清隆,1,40,4,0,66,1,0,6,1,57,0,15,6,7,1,3,5,15,6,7,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,1,4,0,2,66,2,1,3,3,2,3,3,4,1,1,日本の命運
"1,158",宮内＝秀樹,1,40,4,0,61,1,0,2,1,50,1,3,6,12,3,1,5,14,5,6,2,4,2,1,3,2,3,2,2,2,3,2,3,3,2,1,3,5,2,3,2,3,1,1,2,3,5,5,2,2,5,3,1,2,2,2,2,3,5,2,5,2,2,3,3,2,4,3,5,3,8,3,8,6,6,0,7,1,7,7,6,3,8,2,2,7,6,2,2,5,5,2,40,90,20,70,10,50,30,70,50,50,20,70,70,10,20,60,10,90,5,5,3,0,66,2,1,4,2,3,3,2,5,1,3,フラストレーション爆発
"1,159",吉冨＝和枝,1,40,4,0,66,1,0,13,2,53,0,1,2,15,1,3,4,5,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,5,1,1,1,4,5,1,1,1,1,1,1,5,5,1,5,1,1,5,5,3,5,1,1,3,99,3,7,3,4,0,4,1,6,4,4,5,8,4,1,4,4,1,1,5,2,3,0,80,10,0,0,30,0,15,0,10,20,70,70,10,0,5,0,60,3,4,2,0,66,1,1,3,2,1,3,2,2,0,0,救国
"1,160",岸本＝善成,1,40,4,0,61,1,0,1,1,38,0,5,6,13,5,3,1,5,9,13,4,3,3,3,3,3,2,3,1,3,3,99,3,2,3,3,2,5,1,3,3,4,3,1,1,4,2,1,2,2,4,2,2,2,1,1,1,1,2,1,3,2,4,4,4,1,1,2,2,2,99,5,10,9,5,1,9,2,10,6,7,7,99,9,5,8,5,6,2,4,4,3,100,20,10,50,50,10,20,60,80,30,30,15,15,15,40,40,80,40,5,4,3,1,66,2,1,4,2,3,5,1,5,1,0,未来の選択
"1,161",楠田＝大蔵,1,40,5,0,61,3,3,1,1,37,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,2,1,2,2,3,2,4,1,3,2,3,2,2,4,5,2,2,1,1,3,2,2,5,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999, 
"1,162",田中＝陽二,1,40,5,0,66,1,0,6,1,56,0,15,6,12,1,3,5,15,6,12,3,3,3,3,4,3,3,3,3,3,3,99,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,99,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,2,5,0,0,66,2,1,3,3,2,3,3,4,1,4,原発ゼロ
"1,163",原田＝義昭,1,40,5,0,61,2,5,2,1,68,1,3,1,12,3,5,4,3,1,15,3,4,2,1,3,2,3,2,2,3,2,2,3,3,3,1,1,1,1,1,1,3,2,1,5,4,3,5,1,2,5,2,1,2,2,2,4,3,4,5,4,1,2,2,2,1,4,3,4,2,8,2,8,7,7,2,6,3,7,7,6,5,7,99,3,5,6,4,1,4,4,3,10,90,15,80,15,50,15,50,70,15,40,60,70,60,30,60,10,90,5,5,4,4,66,1,1,4,2,2,2,3,2,3,6,政権交代
"1,164",吉田＝俊之,1,40,5,0,61,1,0,5,1,56,0,11,15,13,4,3,2,5,15,13,3,1,3,2,3,1,3,4,3,2,3,4,3,3,3,3,1,2,4,3,2,3,5,2,5,1,3,3,1,3,4,2,3,4,3,4,2,1,1,4,1,2,2,4,3,3,3,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,85,90,75,50,50,65,50,100,50,70,65,100,80,50,50,60,60,65,4,0,2,0,66,2,2,3,4,4,4,3,3,1,4,未来への責任を問う
"1,165",浜武＝振一,1,40,5,0,61,1,0,3,1,47,0,5,2,7,1,5,2,5,15,2,3,2,99,2,3,2,2,2,2,2,99,99,2,99,2,2,2,3,1,4,3,5,5,1,5,2,3,4,1,3,5,5,1,4,3,2,2,2,4,4,4,3,3,5,2,4,2,4,5,3,4,3,8,99,5,0,7,2,10,8,6,99,99,5,99,5,7,7,1,5,5,5,0,0,75,50,25,75,25,25,50,50,100,0,0,50,75,50,0,0,3,4,2,1,66,1,1,2,2,1,4,3,5,1,4,卒原発
"1,166",金子＝睦美,1,40,6,0,66,1,0,6,2,51,0,15,6,7,1,3,5,15,5,6,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,3,5,2,0,66,2,1,3,3,2,3,3,4,1,2,消費税増税中止　即時原発ゼロ
"1,167",古賀＝一成,1,40,6,0,61,3,7,1,1,65,0,5,7,11,1,3,5,14,13,1,4,3,3,2,3,2,2,3,1,2,2,3,2,2,2,4,3,5,1,2,4,4,3,2,3,3,3,5,4,3,3,3,2,3,3,3,3,2,4,1,4,3,4,3,2,2,1,3,5,3,5,5,8,2,4,1,6,2,9,6,4,6,10,99,99,99,5,99,3,3,3,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,2,3,2,2,3,1,1,3,2,5,5,2,4,1,8,任怒
"1,168",鳩山＝邦夫,1,40,6,0,66,3,11,14,1,64,1,16,4,1,1,3,5,5,9,4,3,1,3,1,3,3,3,2,2,2,2,2,2,2,2,1,1,3,1,3,1,3,1,1,5,5,5,5,1,1,5,4,1,2,2,1,3,1,3,1,2,1,5,1,1,1,5,3,5,3,5,2,5,3,5,0,4,0,7,4,4,4,7,99,2,5,99,5,1,3,1,3,50,100,50,100,10,50,10,70,70,70,70,90,90,50,40,90,25,100,1,1,0,5,3,3,3,3,3,3,3,1,2,1,10,日本の進路を決定する
"1,169",江口＝善明,1,40,6,0,66,1,0,14,1,38,0,3,4,10,5,1,3,4,3,10,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,2,3,1,3,1,3,1,1,2,2,3,5,1,2,3,4,1,3,1,1,5,2,5,5,5,2,2,2,4,4,4,4,1,2,7,3,9,6,6,1,5,3,9,7,6,5,10,7,4,9,6,3,2,2,2,2,25,90,50,80,5,10,7,45,60,60,15,70,65,30,30,50,40,85,2,4,2,1,66,1,1,4,2,2,2,1,5,1,1,民主党政権への評価
"1,170",内野＝雅晴,1,40,6,0,61,1,0,5,1,36,0,11,3,15,4,1,2,11,10,2,3,2,3,2,3,1,3,4,3,3,99,99,2,2,2,1,1,1,1,4,1,2,4,2,3,2,1,3,1,4,4,1,1,3,1,1,1,1,1,1,1,1,1,5,3,3,2,3,2,2,7,3,8,3,4,0,6,2,7,8,8,99,99,4,4,99,7,5,2,4,4,3,75,60,40,70,30,70,25,90,25,50,50,80,50,40,50,70,70,70,0,0,0,0,66,2,2,2,2,2,3,2,4,0,0,？
"1,171",江口＝学,1,40,7,0,66,1,0,6,1,38,0,15,6,7,1,3,5,13,15,12,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,99,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,2,2,3,2,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,0,4,3,0,66,2,1,3,3,2,3,3,4,1,3,政治を国民の手にとりもどす
"1,172",野田＝国義,1,40,7,0,61,3,1,1,1,54,0,6,4,16,1,2,5,1,11,6,4,2,2,2,3,4,2,3,2,2,2,3,2,2,2,5,2,1,1,2,5,3,4,2,4,5,4,5,3,3,3,4,1,5,4,1,1,1,5,1,1,5,4,1,1,2,1,5,4,5,5,5,10,5,5,0,7,4,10,6,4,7,10,4,2,6,5,8,1,3,4,2,50,0,75,75,0,50,75,0,75,75,50,0,0,75,75,75,75,0,4,4,4,5,3,1,1,1,1,5,3,2,3,2,6, 
"1,173",古賀＝輝生,1,40,7,0,61,1,0,7,1,49,0,2,15,10,3,1,5,3,2,10,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,1,1,1,1,3,2,1,4,2,3,3,2,1,1,3,5,3,1,5,2,1,1,1,1,1,1,1,2,5,3,2,1,5,1,1,8,2,6,4,5,2,8,2,9,6,6,6,9,6,6,99,4,4,2,2,5,2,50,60,0,0,0,100,0,80,50,60,40,60,60,60,50,70,0,60,1,0,1,0,66,2,1,99,2,3,5,2,3,1,0,未来を選択する
"1,174",藤丸＝敏,1,40,7,0,61,1,0,2,1,52,1,16,4,5,3,1,5,4,5,14,2,4,3,1,3,2,3,2,2,99,3,2,2,2,2,2,2,3,2,3,1,3,2,2,1,3,3,4,2,3,4,4,1,2,2,3,2,3,3,2,5,2,5,2,4,2,4,3,5,1,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,3,1,2,2,2,20,100,10,100,20,50,40,50,30,30,20,60,60,40,20,50,0,100,4,0,2,0,66,1,1,3,3,2,4,1,4,1,20,日本再生
"1,175",山本＝剛正,1,40,8,0,61,3,1,1,1,40,0,3,7,15,1,5,4,3,15,14,4,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,4,1,3,1,4,1,2,1,3,5,2,5,3,5,2,1,1,1,1,5,1,5,1,5,2,2,2,4,4,4,3,4,2,6,5,7,3,6,0,6,1,6,5,99,99,7,99,2,99,99,5,2,3,3,3,80,0,50,999,0,0,999,999,100,70,0,0,999,999,999,999,999,999,4,4,2,3,3,2,2,3,3,3,3,2,3,1,7, 
"1,176",麻生＝太郎,1,40,8,0,61,3,10,2,1,72,1,2,1,13,1,3,2,3,1,2,3,4,3,1,3,3,3,3,3,3,3,99,3,3,3,1,1,2,1,3,1,3,1,1,2,2,4,3,2,2,5,2,2,1,3,1,5,2,5,1,5,2,2,4,4,3,5,2,4,2,5,99,5,99,99,99,99,99,99,99,99,99,99,99,99,99,5,99,1,4,2,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,3,4,0,3,1,3,3,4,3,4,4,2,3,4,19, 
"1,177",新井＝高雄,1,40,8,0,66,1,0,6,1,63,0,15,6,7,1,3,5,6,15,12,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,0,5,2,0,66,2,1,3,3,2,3,99,99,1,999,本物を選ぶ
"1,178",緒方＝林太郎,1,40,9,0,61,3,1,1,1,39,0,2,1,15,5,1,4,1,2,12,4,2,3,2,3,3,2,2,1,2,3,2,3,3,2,1,1,2,1,2,1,3,2,3,1,2,1,1,4,1,2,1,3,1,1,1,5,3,4,5,4,3,2,99,3,3,4,5,99,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,100,25,60,75,10,0,25,60,80,50,0,50,50,25,25,80,60,90,4,4,3,5,3,1,1,5,2,4,3,1,4,1,7,第46回衆議院議員総
"1,179",真島＝省三,1,40,9,0,61,1,0,6,1,49,0,15,6,7,1,3,5,15,6,7,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,2,5,5,5,2,3,5,5,4,5,5,5,1,5,3,5,3,5,5,5,5,2,5,5,5,2,3,4,2,5,2,1,5,9,10,8,9,5,9,8,10,8,9,10,10,9,9,9,7,9,3,3,3,3,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50,0,0,0,1,4,1,1,66,2,1,3,3,2,3,3,4,1,1,脱「財界中心」「アメリカいいなり」
