uid,ELECYEAR,ID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto,media_hp,media_sns,media_tv
284.13.0,2012,479,伊藤＝達也,1,13.0,22.0,55.0,2,5,2,1,51.0,1,3.0,7.0,6.0,3.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,999.0,999.0,999.0,999.0,4.0,3.0,2.0
217.13.0,2012,480,井原＝義博,1,13.0,22.0,66.0,1,0,13,1,57.0,0,1.0,2.0,15.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,50.0,25.0,5.0,10.0,3.0,2.0,0.0
562.13.0,2012,481,坂内＝淳,1,13.0,22.0,66.0,1,0,6,1,51.0,0,15.0,7.0,6.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,99.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,999.0,999.0,999.0,999.0,0.0,0.0,2.0
1600.13.0,2012,482,津山＝謙,1,13.0,22.0,55.0,1,0,7,1,39.0,0,15.0,11.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,40.0,35.0,100.0,0.0,5.0,4.0,2.0
969.13.0,2012,483,山花＝郁夫,1,13.0,22.0,55.0,3,3,1,1,45.0,0,3.0,6.0,15.0,2.0,5.0,1.0,99.0,4.0,99.0,99.0,99.0,99.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,50.0,50.0,50.0,50.0,5.0,0.0,3.0
2524.13.0,2012,484,鹿野＝晃,1,13.0,22.0,55.0,1,0,5,1,39.0,0,13.0,6.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,50.0,4.0,2.0,1.0
784.13.0,2012,485,小倉＝将信,1,13.0,23.0,55.0,1,0,2,1,31.0,1,2.0,10.0,6.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,50.0,50.0,50.0,50.0,4.0,4.0,0.0
1484.13.0,2012,486,櫛渕＝万里,1,13.0,23.0,55.0,3,1,1,2,45.0,0,10.0,5.0,15.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,999.0,999.0,999.0,999.0,5.0,3.0,3.0
1804.13.0,2012,487,白川＝哲也,1,13.0,23.0,55.0,1,0,7,1,31.0,0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,30.0,5.0,100.0,80.0,5.0,4.0,3.0
1319.13.0,2012,488,松村＝亮佑,1,13.0,23.0,66.0,1,0,6,1,32.0,0,15.0,7.0,13.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,99.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0,5.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0,0.0,3.0,0.0
269.13.0,2012,489,伊藤＝俊輔,1,13.0,23.0,55.0,1,0,5,1,33.0,0,99.0,99.0,99.0,3.0,4.0,5.0,99.0,99.0,99.0,99.0,99.0,99.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,999.0,999.0,999.0,999.0,4.0,3.0,0.0
1856.13.0,2012,490,石井＝貴士,1,13.0,23.0,55.0,1,0,3,1,39.0,0,5.0,15.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,50.0,100.0,50.0,80.0,4.0,3.0,1.0
2408.13.0,2012,491,阿久津＝幸彦,1,13.0,24.0,55.0,3,3,1,1,56.0,0,15.0,7.0,16.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,70.0,10.0,10.0,30.0,3.0,0.0,2.0
824.13.0,2012,492,小林＝弘幸,1,13.0,24.0,55.0,1,0,7,1,40.0,0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,99.0,5.0,50.0,55.0,95.0,80.0,4.0,4.0,1.0
2088.13.0,2012,493,萩生田＝光一,1,13.0,24.0,55.0,2,2,2,1,49.0,1,5.0,3.0,6.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,60.0,60.0,20.0,50.0,3.0,2.0,2.0
1018.13.0,2012,494,峯岸＝益生,1,13.0,24.0,66.0,1,0,6,1,64.0,0,2.0,15.0,7.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,99.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0,0.0,0.0,2.0
2109.13.0,2012,495,藤井＝義裕,1,13.0,24.0,55.0,1,0,5,1,37.0,0,99.0,99.0,99.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,999.0,70.0,100.0,4.0,2.0,0.0
200.13.0,2012,496,井上＝信治,1,13.0,25.0,55.0,3,3,2,1,43.0,1,16.0,6.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,25.0,25.0,50.0,50.0,5.0,0.0,4.0
203.13.0,2012,497,井上＝宣,1,13.0,25.0,66.0,1,0,6,1,38.0,0,15.0,7.0,5.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,99.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,999.0,999.0,999.0,999.0,5.0,3.0,0.0
1981.13.0,2012,498,竹田＝光明,1,13.0,25.0,55.0,3,1,1,1,57.0,0,6.0,5.0,10.0,2.0,5.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,2.0,5.0,3.0,5.0,1.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,999.0,999.0,999.0,999.0,4.0,2.0,1.0
1828.13.0,2012,499,真砂＝太郎,1,13.0,25.0,55.0,1,0,3,1,56.0,0,3.0,1.0,7.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,80.0,35.0,55.0,95.0,4.0,4.0,1.0
1315.13.0,2012,500,松本＝鉄平,1,13.0,25.0,55.0,1,0,5,1,34.0,0,10.0,5.0,11.0,4.0,5.0,99.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0
1179.14.0,2012,501,明石＝行夫,1,14.0,1.0,66.0,1,0,6,1,53.0,0,2.0,7.0,15.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,5.0,1.0,20.0,10.0,10.0,0.0,4.0,4.0,0.0
132.14.0,2012,502,中林＝美恵子,1,14.0,1.0,54.0,3,1,1,2,52.0,0,1.0,2.0,10.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,70.0,80.0,80.0,70.0,4.0,1.0,1.0
1313.14.0,2012,503,松本＝純,1,14.0,1.0,54.0,3,4,2,1,62.0,1,6.0,16.0,1.0,1.0,3.0,5.0,4.0,99.0,1.0,99.0,99.0,99.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,999.0,999.0,999.0,999.0,5.0,3.0,2.0
887.14.0,2012,504,山下＝頼行,1,14.0,1.0,54.0,1,0,7,1,39.0,0,11.0,2.0,15.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,50.0,50.0,95.0,90.0,4.0,2.0,0.0
1307.14.0,2012,505,松本＝孝一,1,14.0,1.0,54.0,1,0,5,1,52.0,0,16.0,10.0,11.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,60.0,30.0,70.0,90.0,5.0,2.0,1.0
345.14.0,2012,506,児玉＝俊明,1,14.0,2.0,66.0,1,0,6,1,50.0,0,3.0,15.0,7.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,99.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,1.0,25.0,25.0,20.0,0.0,5.0,3.0,0.0
2078.14.0,2012,507,菅＝義偉,1,14.0,2.0,54.0,3,5,2,1,64.0,1,16.0,6.0,1.0,3.0,5.0,4.0,4.0,99.0,1.0,99.0,99.0,99.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,999.0,999.0,999.0,999.0,4.0,2.0,5.0
25.14.0,2012,508,三村＝和也,1,14.0,2.0,54.0,3,1,1,1,37.0,0,13.0,15.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,50.0,10.0,50.0,50.0,5.0,4.0,3.0
837.14.0,2012,509,小此木＝八郎,1,14.0,3.0,54.0,2,5,2,1,47.0,1,5.0,3.0,12.0,1.0,3.0,5.0,4.0,99.0,99.0,99.0,99.0,99.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,999.0,999.0,999.0,999.0,4.0,2.0,1.0
400.14.0,2012,510,勝又＝恒一郎,1,14.0,3.0,54.0,3,1,1,1,50.0,0,7.0,5.0,6.0,3.0,5.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,25.0,50.0,10.0,25.0,5.0,2.0,1.0
1229.14.0,2012,511,本橋＝佳世,1,14.0,3.0,66.0,1,0,6,2,39.0,0,7.0,6.0,13.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,999.0,3.0,2.0,0.0
1508.14.0,2012,512,毛呂＝武史,1,14.0,3.0,54.0,1,0,7,1,44.0,0,2.0,15.0,10.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,60.0,10.0,100.0,50.0,4.0,1.0,3.0
985.14.0,2012,513,岡本＝英子,1,14.0,3.0,54.0,3,1,3,2,48.0,0,15.0,6.0,13.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,99.0,3.0,3.0,99.0,3.0,4.0,1.0,4.0,99.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,50.0,100.0,60.0,40.0,5.0,4.0,5.0
2491.14.0,2012,514,高橋＝真由美,1,14.0,3.0,54.0,1,0,5,2,44.0,0,7.0,11.0,5.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,50.0,10.0,80.0,100.0,0.0,2.0,1.0
1606.14.0,2012,515,浅尾＝慶一郎,1,14.0,4.0,54.0,3,1,7,1,48.0,1,16.0,15.0,10.0,2.0,5.0,4.0,99.0,99.0,99.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,999.0,999.0,999.0,999.0,5.0,3.0,5.0
386.14.0,2012,516,加藤＝勝広,1,14.0,4.0,66.0,1,0,6,1,68.0,0,7.0,15.0,13.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,999.0,999.0,999.0,999.0,3.0,0.0,0.0
940.14.0,2012,517,山本＝朋広,1,14.0,4.0,54.0,2,1,2,1,37.0,2,13.0,7.0,16.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,50.0,50.0,5.0,4.0,2.0
2066.14.0,2012,518,荻原＝隆宏,1,14.0,4.0,54.0,1,0,1,1,42.0,0,15.0,11.0,7.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,50.0,50.0,50.0,40.0,2.0,1.0,0.0
560.14.0,2012,519,坂井＝学,1,14.0,5.0,54.0,2,1,2,1,47.0,1,1.0,11.0,10.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,999.0,999.0,999.0,999.0,4.0,3.0,1.0
1755.14.0,2012,520,田中＝慶秋,1,14.0,5.0,54.0,3,6,1,1,74.0,0,3.0,5.0,15.0,3.0,5.0,4.0,2.0,4.0,2.0,99.0,99.0,99.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,1.0,50.0,50.0,25.0,50.0,5.0,0.0,4.0
1457.14.0,2012,521,横山＝征吾,1,14.0,5.0,66.0,1,0,6,1,41.0,0,7.0,15.0,12.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,0.0,4.0,3.0,0.0
1556.14.0,2012,522,池田＝東一郎,1,14.0,5.0,54.0,1,0,7,1,51.0,0,2.0,15.0,10.0,5.0,2.0,3.0,3.0,3.0,99.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,99.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,99.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,0.0,0.0,100.0,75.0,4.0,2.0,0.0
1690.14.0,2012,523,湯沢＝大地,1,14.0,5.0,54.0,1,0,5,1,45.0,0,10.0,11.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,50.0,25.0,75.0,100.0,2.0,3.0,0.0
1585.14.0,2012,524,河野＝敏久,1,14.0,5.0,54.0,1,0,3,1,56.0,0,7.0,5.0,13.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,70.0,80.0,40.0,40.0,0.0,0.0,0.0
2434.14.0,2012,525,青柳＝陽一郎,1,14.0,6.0,54.0,1,0,7,1,43.0,2,3.0,7.0,10.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,35.0,30.0,90.0,75.0,4.0,3.0,1.0
1551.14.0,2012,526,池田＝元久,1,14.0,6.0,54.0,3,6,1,1,71.0,0,7.0,6.0,2.0,5.0,1.0,99.0,2.0,99.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,999.0,999.0,999.0,999.0,1.0,0.0,2.0
59.14.0,2012,527,上田＝勇,1,14.0,6.0,66.0,2,5,4,1,54.0,1,7.0,13.0,6.0,1.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,70.0,10.0,40.0,60.0,4.0,3.0,2.0
2104.14.0,2012,528,藤井＝悦雄,1,14.0,6.0,66.0,1,0,6,1,60.0,0,12.0,15.0,6.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,5.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,0.0,99.0,99.0,0.0
2447.14.0,2012,529,首藤＝信彦,1,14.0,7.0,54.0,3,3,1,1,67.0,0,15.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,40.0,40.0,40.0,10.0,4.0,2.0,3.0
1756.14.0,2012,530,田中＝朝子,1,14.0,7.0,54.0,1,0,7,2,53.0,0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,25.0,50.0,100.0,25.0,4.0,4.0,1.0
1506.14.0,2012,531,比嘉＝常一,1,14.0,7.0,66.0,1,0,6,1,54.0,0,16.0,15.0,7.0,1.0,2.0,5.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,999.0,1.0,0.0,0.0
2373.14.0,2012,532,鈴木＝馨祐,1,14.0,7.0,54.0,2,1,2,1,35.0,1,2.0,1.0,10.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,60.0,0.0,10.0,50.0,4.0,0.0,1.0
923.14.0,2012,533,山崎＝誠,1,14.0,7.0,54.0,3,1,3,1,50.0,0,15.0,13.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,45.0,55.0,40.0,30.0,4.0,3.0,2.0
1538.14.0,2012,534,江田＝憲司,1,14.0,8.0,54.0,3,3,7,1,56.0,1,7.0,10.0,15.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,50.0,0.0,100.0,80.0,4.0,3.0,5.0
2344.14.0,2012,535,釘丸＝進,1,14.0,8.0,66.0,1,0,6,1,39.0,0,7.0,15.0,13.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,0.0,999.0,0.0,3.0,3.0,0.0
1939.14.0,2012,536,福田＝峰之,1,14.0,8.0,54.0,2,1,2,1,48.0,2,6.0,3.0,11.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,75.0,50.0,50.0,75.0,4.0,3.0,1.0
268.14.0,2012,537,伊藤＝久美子,1,14.0,8.0,54.0,1,0,1,2,53.0,0,5.0,6.0,15.0,3.0,2.0,5.0,99.0,4.0,99.0,3.0,99.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,50.0,40.0,20.0,10.0,3.0,0.0,0.0
87.14.0,2012,538,中山＝展宏,1,14.0,9.0,54.0,1,0,2,1,44.0,2,2.0,6.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,50.0,20.0,60.0,60.0,2.0,1.0,0.0
588.14.0,2012,539,堀口＝望,1,14.0,9.0,66.0,1,0,6,1,36.0,0,15.0,6.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,3.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,2.0,5.0,5.0,99.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
1988.14.0,2012,540,笠＝浩史,1,14.0,9.0,54.0,3,3,1,1,47.0,1,5.0,3.0,6.0,5.0,1.0,99.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,50.0,25.0,50.0,50.0,4.0,0.0,3.0
1439.14.0,2012,541,椎名＝毅,1,14.0,9.0,54.0,1,0,7,1,37.0,2,15.0,13.0,10.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,70.0,40.0,100.0,70.0,2.0,4.0,0.0
182.14.0,2012,542,久米＝英一郎,1,14.0,10.0,54.0,1,0,7,1,47.0,0,2.0,15.0,10.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,75.0,10.0,90.0,70.0,5.0,4.0,1.0
582.14.0,2012,543,城島＝光力,1,14.0,10.0,54.0,3,4,1,1,65.0,0,2.0,6.0,3.0,2.0,3.0,5.0,99.0,4.0,99.0,99.0,99.0,99.0,3.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,2.0,3.0,999.0,999.0,999.0,999.0,3.0,0.0,5.0
